Order Date,Order Month,Order Year,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit
01-11-2014,November,2014,Paul Lucas,Home Office,United States,Los Angeles,California,West,Office Supplies,44.4,3,0,22.2
01-11-2014,November,2014,Paul Lucas,Home Office,United States,Los Angeles,California,West,Office Supplies,21.4,5,0,9.63
03-04-2016,April,2016,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,Furniture,71.12,4,0,22.0472
03-04-2016,April,2016,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,Central,Technology,259.96,4,0,124.7808
12-01-2017,January,2017,Linda Southworth,Corporate,United States,San Francisco,California,West,Office Supplies,9.78,1,0,4.89
20-11-2015,November,2015,Patrick Bzostek,Home Office,United States,San Francisco,California,West,Office Supplies,24.192,9,0.2,7.56
27-11-2016,November,2016,Pamela Coakley,Corporate,United States,Westfield,New Jersey,East,Furniture,31.56,3,0,10.4148
06-11-2017,November,2017,Frank Merwin,Home Office,United States,San Francisco,California,West,Office Supplies,59.94,3,0,28.1718
06-11-2017,November,2017,Frank Merwin,Home Office,United States,San Francisco,California,West,Office Supplies,45.36,4,0,22.2264
06-11-2017,November,2017,Frank Merwin,Home Office,United States,San Francisco,California,West,Office Supplies,26.4,5,0,12.672
06-11-2017,November,2017,Frank Merwin,Home Office,United States,San Francisco,California,West,Office Supplies,41.4,4,0,19.872
06-11-2017,November,2017,Frank Merwin,Home Office,United States,San Francisco,California,West,Technology,16.95,1,0,1.017
02-12-2016,December,2016,Keith Dawkins,Corporate,United States,San Jose,California,West,Office Supplies,24.704,2,0.2,9.264
02-12-2016,December,2016,Keith Dawkins,Corporate,United States,San Jose,California,West,Office Supplies,59.7,3,0,26.865
02-12-2016,December,2016,Keith Dawkins,Corporate,United States,San Jose,California,West,Furniture,14.52,3,0,5.6628
02-12-2016,December,2016,Keith Dawkins,Corporate,United States,San Jose,California,West,Office Supplies,104.184,3,0.2,33.8598
17-12-2016,December,2016,Steve Carroll,Home Office,United States,Seattle,Washington,West,Office Supplies,46.53,3,0,13.0284
24-08-2014,August,2014,Dorothy Wardle,Corporate,United States,Owensboro,Kentucky,South,Office Supplies,25.5,3,0,6.63
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Office Supplies,14.9,5,0,1.043
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Office Supplies,87.71,7,0,41.2237
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Furniture,199.764,2,0.1,8.8784
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Office Supplies,94.6,4,0,27.434
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Furniture,4228.704,6,0.2,158.5764
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Furniture,2003.92,5,0.2,-25.049
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Technology,209.97,3,0,58.7916
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Technology,659.9,2,0,217.767
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Office Supplies,110.96,2,0,53.2608
17-09-2015,September,2015,Peter Fuller,Consumer,United States,New York City,New York,East,Technology,67.8,4,0,1.356
26-11-2016,November,2016,Dean Katz,Corporate,United States,New York City,New York,East,Furniture,313.176,2,0.4,-120.0508
19-11-2017,November,2017,Richard Bierner,Consumer,United States,Springfield,Virginia,South,Office Supplies,22.96,7,0,6.6584
03-06-2017,June,2017,Giulietta Dortch,Corporate,United States,Bellingham,Washington,West,Technology,1099.5,10,0,362.835
08-04-2014,April,2014,Ruben Ausman,Corporate,United States,Decatur,Alabama,South,Furniture,1215.92,8,0,316.1392
11-10-2014,October,2014,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,South,Office Supplies,7.31,1,0,3.4357
11-10-2014,October,2014,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,South,Furniture,8.92,4,0,3.9248
07-07-2017,July,2017,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,87.21,3,0.5,-45.3492
07-07-2017,July,2017,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,15.552,3,0.2,5.4432
07-07-2017,July,2017,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,683.988,2,0.4,-113.998
07-07-2017,July,2017,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,13.392,3,0.2,1.0044
07-07-2017,July,2017,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,16.776,3,0.2,4.8231
07-07-2017,July,2017,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,527.92,2,0.2,85.787
04-07-2016,July,2016,Rick Bensley,Home Office,United States,Seattle,Washington,West,Furniture,25.4,5,0,8.636
04-07-2016,July,2016,Rick Bensley,Home Office,United States,Seattle,Washington,West,Technology,177.48,3,0.2,19.9665
04-07-2016,July,2016,Rick Bensley,Home Office,United States,Seattle,Washington,West,Technology,71.976,3,0.2,8.997
19-05-2017,May,2017,Jason Fortune-,Consumer,United States,Plano,Texas,Central,Technology,95.992,1,0.2,9.5992
19-05-2017,May,2017,Jason Fortune-,Consumer,United States,Plano,Texas,Central,Office Supplies,13.216,4,0.2,4.2952
12-10-2017,October,2017,Robert Waldorf,Consumer,United States,Los Angeles,California,West,Technology,435.84,12,0,130.752
12-10-2017,October,2017,Robert Waldorf,Consumer,United States,Los Angeles,California,West,Office Supplies,5.88,2,0,1.5876
06-08-2016,August,2016,Vivek Gonzalez,Consumer,United States,Los Angeles,California,West,Technology,211.168,4,0.2,18.4772
25-08-2014,August,2014,Janet Molinari,Corporate,United States,Los Angeles,California,West,Furniture,6.28,1,0,2.6376
25-08-2014,August,2014,Janet Molinari,Corporate,United States,Los Angeles,California,West,Technology,95.1,5,0,30.432
25-08-2014,August,2014,Janet Molinari,Corporate,United States,Los Angeles,California,West,Office Supplies,25.92,4,0,12.4416
25-08-2014,August,2014,Janet Molinari,Corporate,United States,Los Angeles,California,West,Office Supplies,48.84,4,0,13.1868
14-09-2015,September,2015,Brad Eason,Home Office,United States,Des Moines,Iowa,Central,Office Supplies,25.9,5,0,12.691
05-03-2017,March,2017,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,Office Supplies,42.68,4,0,19.6328
05-03-2017,March,2017,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,Technology,299.97,3,0,125.9874
05-03-2017,March,2017,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,Office Supplies,262.24,2,0,78.672
05-03-2017,March,2017,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,Office Supplies,234.36,6,0,112.4928
15-04-2017,April,2017,Shirley Daniels,Home Office,United States,Houston,Texas,Central,Office Supplies,20.736,4,0.2,7.2576
30-03-2014,March,2014,Susan Gilcrest,Corporate,United States,New York City,New York,East,Office Supplies,10.5,5,0,2.94
11-11-2014,November,2014,Tom Stivers,Corporate,United States,Reading,Pennsylvania,East,Furniture,23.968,2,0.2,7.7896
11-11-2014,November,2014,Tom Stivers,Corporate,United States,Reading,Pennsylvania,East,Furniture,521.96,4,0.5,-250.5408
12-03-2016,March,2016,Dean Katz,Corporate,United States,San Francisco,California,West,Office Supplies,676.55,5,0,6.7655
12-03-2016,March,2016,Dean Katz,Corporate,United States,San Francisco,California,West,Office Supplies,154.9,5,0,40.274
12-03-2016,March,2016,Dean Katz,Corporate,United States,San Francisco,California,West,Office Supplies,30.56,4,0,14.9744
12-03-2016,March,2016,Dean Katz,Corporate,United States,San Francisco,California,West,Furniture,770.352,3,0.2,77.0352
09-02-2017,February,2017,Marina Lichtenstein,Corporate,United States,Los Angeles,California,West,Furniture,21.12,4,0,6.5472
11-11-2014,November,2014,Matt Abelman,Home Office,United States,Los Angeles,California,West,Technology,575.928,9,0.2,57.5928
11-11-2014,November,2014,Matt Abelman,Home Office,United States,Los Angeles,California,West,Office Supplies,7.78,2,0,2.0228
11-11-2014,November,2014,Matt Abelman,Home Office,United States,Los Angeles,California,West,Office Supplies,123.92,4,0,55.764
20-08-2017,August,2017,Lisa Ryan,Corporate,United States,San Francisco,California,West,Office Supplies,17.22,3,0,5.166
20-08-2017,August,2017,Lisa Ryan,Corporate,United States,San Francisco,California,West,Office Supplies,226.56,6,0,63.4368
20-08-2017,August,2017,Lisa Ryan,Corporate,United States,San Francisco,California,West,Technology,107.88,3,0.2,10.788
15-01-2016,January,2016,Bill Eplett,Home Office,United States,New York City,New York,East,Office Supplies,81.98,2,0,40.1702
20-07-2014,July,2014,Charles Crestani,Consumer,United States,San Diego,California,West,Office Supplies,104.85,1,0,50.328
20-07-2014,July,2014,Charles Crestani,Consumer,United States,San Diego,California,West,Office Supplies,8.704,2,0.2,3.1552
20-07-2014,July,2014,Charles Crestani,Consumer,United States,San Diego,California,West,Office Supplies,19.92,4,0,9.7608
20-07-2014,July,2014,Charles Crestani,Consumer,United States,San Diego,California,West,Furniture,43.02,3,0,15.4872
06-02-2017,February,2017,Bryan Davis,Consumer,United States,New York City,New York,East,Furniture,240.784,1,0.2,30.098
25-12-2015,December,2015,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,414.96,2,0,124.488
08-10-2016,October,2016,Doug Bickford,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,387.72,5,0.2,-67.851
13-07-2017,July,2017,Rick Reed,Corporate,United States,Overland Park,Kansas,Central,Office Supplies,360.38,2,0,93.6988
13-07-2017,July,2017,Rick Reed,Corporate,United States,Overland Park,Kansas,Central,Office Supplies,13.56,2,0,6.2376
24-04-2017,April,2017,Susan Vittorini,Consumer,United States,Mesa,Arizona,West,Technology,552,10,0.2,34.5
07-09-2014,September,2014,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Central,Furniture,429.9,5,0,111.774
07-09-2014,September,2014,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,32.06,2,0,15.3888
07-09-2014,September,2014,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Central,Furniture,161.96,2,0,45.3488
07-09-2014,September,2014,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Central,Office Supplies,19.86,2,0,5.7594
21-11-2016,November,2016,Mike Vittorini,Consumer,United States,New York City,New York,East,Office Supplies,12.96,2,0,6.3504
16-09-2017,September,2017,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,20.544,6,0.2,6.42
19-07-2016,July,2016,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,Furniture,185.58,6,0,76.0878
19-07-2016,July,2016,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,77.56,2,0,35.6776
19-07-2016,July,2016,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,87.92,4,0,0.8792
19-07-2016,July,2016,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,245.94,6,0,120.5106
19-07-2016,July,2016,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,8.6,1,0,4.042
19-07-2016,July,2016,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,South,Furniture,504.9,5,0,126.225
15-09-2017,September,2017,Erica Smith,Consumer,United States,Los Angeles,California,West,Office Supplies,2357.488,7,0.2,884.058
15-09-2017,September,2017,Erica Smith,Consumer,United States,Los Angeles,California,West,Technology,369.544,7,0.2,32.3351
15-09-2017,September,2017,Erica Smith,Consumer,United States,Los Angeles,California,West,Furniture,184.752,3,0.2,-20.7846
11-12-2016,December,2016,Noel Staavos,Corporate,United States,Columbus,Ohio,East,Office Supplies,64.96,5,0.2,-4.06
11-12-2016,December,2016,Noel Staavos,Corporate,United States,Columbus,Ohio,East,Office Supplies,13.52,2,0.2,1.69
11-12-2016,December,2016,Noel Staavos,Corporate,United States,Columbus,Ohio,East,Furniture,458.43,5,0.3,-137.529
11-12-2016,December,2016,Noel Staavos,Corporate,United States,Columbus,Ohio,East,Office Supplies,387.136,4,0.2,24.196
11-12-2016,December,2016,Noel Staavos,Corporate,United States,Columbus,Ohio,East,Furniture,328.59,3,0.4,-147.8655
10-12-2014,December,2014,Sally Hughsby,Corporate,United States,Caldwell,Idaho,West,Furniture,338.352,3,0.2,4.2294
10-12-2014,December,2014,Sally Hughsby,Corporate,United States,Caldwell,Idaho,West,Office Supplies,25.92,4,0,12.4416
10-12-2014,December,2014,Sally Hughsby,Corporate,United States,Caldwell,Idaho,West,Office Supplies,91.36,4,0,42.0256
13-12-2014,December,2014,Randy Ferguson,Corporate,United States,Phoenix,Arizona,West,Furniture,87.96,3,0.2,7.6965
13-12-2014,December,2014,Randy Ferguson,Corporate,United States,Phoenix,Arizona,West,Office Supplies,5.214,2,0.7,-4.1712
21-09-2017,September,2017,Dan Lawera,Consumer,United States,Miami,Florida,South,Office Supplies,12.294,1,0.7,-8.6058
07-09-2017,September,2017,Allen Goldenen,Consumer,United States,Los Angeles,California,West,Furniture,19.76,4,0,8.2992
02-11-2015,November,2015,Scot Wooten,Consumer,United States,Troy,New York,East,Furniture,109.764,2,0.1,8.5372
11-12-2017,December,2017,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,East,Technology,128.85,3,0,3.8655
01-04-2017,April,2017,George Bell,Corporate,United States,Florence,South Carolina,South,Furniture,127.95,3,0,21.7515
30-12-2015,December,2015,Clay Ludtke,Consumer,United States,Los Angeles,California,West,Office Supplies,68.52,3,0,31.5192
30-12-2015,December,2015,Clay Ludtke,Consumer,United States,Los Angeles,California,West,Office Supplies,74.94,3,0,14.2386
30-12-2015,December,2015,Clay Ludtke,Consumer,United States,Los Angeles,California,West,Technology,2548.56,6,0.2,286.713
30-12-2015,December,2015,Clay Ludtke,Consumer,United States,Los Angeles,California,West,Office Supplies,271.44,3,0,122.148
30-12-2015,December,2015,Clay Ludtke,Consumer,United States,Los Angeles,California,West,Technology,287.88,3,0.2,35.985
10-03-2016,March,2016,Karen Ferguson,Home Office,United States,Los Angeles,California,West,Office Supplies,14.9,5,0,7.152
10-03-2016,March,2016,Karen Ferguson,Home Office,United States,Los Angeles,California,West,Technology,4158.912,8,0.2,363.9048
06-04-2014,April,2014,Andy Yotov,Corporate,United States,Los Angeles,California,West,Furniture,91.96,2,0,15.6332
06-04-2014,April,2014,Andy Yotov,Corporate,United States,Los Angeles,California,West,Furniture,33.11,7,0,12.9129
06-04-2014,April,2014,Andy Yotov,Corporate,United States,Los Angeles,California,West,Office Supplies,19.44,3,0,9.3312
06-04-2014,April,2014,Andy Yotov,Corporate,United States,Los Angeles,California,West,Office Supplies,55.48,1,0,26.6304
05-10-2014,October,2014,Brian Derr,Consumer,United States,Columbus,Ohio,East,Office Supplies,91.92,5,0.2,11.49
13-08-2016,August,2016,Hunter Glantz,Consumer,United States,Kenner,Louisiana,South,Office Supplies,17.34,2,0,4.6818
13-08-2016,August,2016,Hunter Glantz,Consumer,United States,Kenner,Louisiana,South,Technology,71.98,2,0,15.1158
17-11-2014,November,2014,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,Central,Office Supplies,7.08,3,0.2,2.478
24-04-2017,April,2017,Linda Southworth,Corporate,United States,Providence,Rhode Island,East,Technology,69.98,2,0,4.8986
24-08-2017,August,2017,Darrin Martin,Consumer,United States,Lancaster,Ohio,East,Office Supplies,646.272,8,0.2,64.6272
24-08-2017,August,2017,Darrin Martin,Consumer,United States,Lancaster,Ohio,East,Office Supplies,10.368,2,0.2,3.7584
23-02-2017,February,2017,Ann Chong,Corporate,United States,Seattle,Washington,West,Office Supplies,8.4,5,0,0.336
23-02-2017,February,2017,Ann Chong,Corporate,United States,Seattle,Washington,West,Technology,71.96,5,0.2,25.186
19-11-2016,November,2016,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,South,Office Supplies,18.48,2,0.2,6.006
14-11-2016,November,2016,Tim Brockman,Consumer,United States,Los Angeles,California,West,Office Supplies,9.84,3,0,2.8536
06-07-2017,July,2017,Angele Hood,Consumer,United States,Miami,Florida,South,Furniture,239.24,1,0.2,23.924
25-12-2016,December,2016,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,East,Furniture,21.12,4,0,6.5472
23-04-2017,April,2017,Tamara Dahlen,Consumer,United States,New York City,New York,East,Office Supplies,54.9,5,0,15.372
14-12-2015,December,2015,Paul Prost,Home Office,United States,Los Angeles,California,West,Furniture,15.24,3,0,5.1816
19-04-2015,April,2015,Patrick Gardner,Consumer,United States,Carrollton,Texas,Central,Office Supplies,19.568,2,0.8,-52.8336
19-04-2015,April,2015,Patrick Gardner,Consumer,United States,Carrollton,Texas,Central,Office Supplies,310.392,4,0.8,-512.1468
04-09-2016,September,2016,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,South,Furniture,42.6,3,0,16.614
